fn,date,lat,lon,cname
2187,National University
2187,City University
2187,National University
2187,Wayne State University
2189,York University
2189,Knox College
2189,New York University
2189,University of Delaware
2189,University of Iowa
2189,York University
2191,Tokyo University
2193,Boston University
2193,Harvard University
2193,University of Pennsylvania
2193,Wellesley College
2196,Columbia University
2197,Princeton University
2200,Academy of Fine Arts
2200,Western Michigan University
2202,City University
2202,City University
2202,City University
2202,Columbia University
2202,Queens College
2202,Yeshiva University
2203,University of Florida
2208,York University
2208,New York University
2208,York University
2211,Case Western Reserve University
2211,University of Chicago
2211,University of Vermont
2214,Columbia University
2215,Thammasat University
2216,Georgetown University
2218,Boston University
2218,Clark University
2218,University of Chicago
2218,University of Illinois
2218,Yale University
2220,Academy of Arts
2220,Brandeis University
2220,University of Chicago
2220,University of Georgia
2221,"California State University, Los Angeles"
2221,Kalamazoo College
2221,University of Toledo
2223,Willamette University
2224,Princeton University
2228,University of Pennsylvania
2229,Queens College
2234,United States Naval Academy
2238,University of Chicago
2238,University of Connecticut
2239,Columbia University
2240,Yale University
2243,Pennsylvania State University
2247,York University
2247,New York University
2247,West Virginia State College
2247,York University
2256,York University
2256,New York University
2256,York University
2257,Princeton University
2258,University of Kansas
2258,University of Texas
2260,Vassar College
2260,Yale University
2261,Iona College
2263,Princeton University
2266,Yale University
2271,Asbury College
2272,University of Kansas
2273,Georgetown University
2274,Academy of Arts
2274,School of Management
2275,Hood College
2277,State University of New York at Stony Brook
2277,University of Illinois
2277,University of Pittsburgh
2278,University of Chicago
2279,Arizona State University
2282,Princeton University
2282,University of Rochester
2288,Harvard University
2288,Yale University
2289,Howard University
2290,Queens College
2291,Queens College
2292,Williams College
2292,Yale University
2295,University of New Orleans
2297,Haverford College
2298,Stanford University
2298,University of Texas
2298,University of Washington
2301,Middlebury College
2302,Howard University
2302,Northwestern University
2306,York University
2306,University of Technology
2306,Chalmers University of Technology
2306,New York University
2306,York University
2307,Michigan State University
2308,York University
2308,Connecticut College
2308,New York University
2308,York University
2312,Temple University
2313,University of Pennsylvania
2319,College of William and Mary
2319,Georgetown University
2320,National University
2320,Yokohama National University
2320,National University
2320,National University
2323,Fordham University
2324,Bates College
2327,Goddard College
2328,Columbia University
2328,Pratt Institute
2328,University of Vermont
2331,York University
2331,New York Law School
2331,New York University
2331,York University
2333,Columbia University
2337,University of Mary
2339,Harvard University
2344,Columbia University
2346,Princeton University
2351,Princeton University
2351,Stanford University
2352,University of Chicago
2353,Parsons School of Design
2353,Pratt Institute
2354,Williams College
2360,Columbia College
2360,York University
2360,Columbia University
2360,New York University
2360,York University
2364,Columbia University
2366,St. John's University
2366,Columbia University
2366,St. John's University
2367,Queen's University
2369,Harvard University
2374,King's College
2374,King's College
2376,Michigan State University
2377,Yale University
2378,Amherst College
2378,Tufts University
2383,American University
2383,York University
2383,American University
2383,New York University
2383,York University
2389,University of Chicago
2394,Adelphi University
2394,Boston University
2394,Brandeis University
2394,Sonoma State University
2394,University of Mary
2395,Occidental College
2398,Harvard University
2398,Johns Hopkins University
2398,Oberlin College
2400,University of Houston
2401,Drew University
2405,Cornell University
2407,Massachusetts Institute of Technology
2416,Emory University
2416,Georgia Institute of Technology
2416,Georgia State University
2416,University of Georgia
2418,Queens College
2419,St. John's University
2419,New York Medical College
2419,St. John's University
2420,York University
2420,York University
2421,City University
2421,City University
2421,City University
2421,Smith College
2425,Columbia University
2426,Yeshiva University
2428,Columbia College
2428,York University
2428,Fordham University
2428,New York University
2428,York University
2432,University of Chicago
2433,University of London
2434,St. John's University
2434,St. John's University
2436,York University
2436,York University
2438,Lee University
2438,Washington and Lee University
2439,University of Toronto
2439,Harvard University
2439,"University of California, Berkeley"
2439,University of Chicago
2439,University of Texas
2445,Long Island University
2449,Columbia University
2449,Princeton University
2450,Smith College
2451,Yale University
2452,University of Florida
2454,Columbia University
2456,International University
2458,University of Chicago
2458,University of Pennsylvania
2461,University of Pennsylvania
2464,Hampden-Sydney College
2464,University of Illinois
2470,University of Kansas
2471,"University of California, Berkeley"
2472,Pace University
2479,Cornell University
2479,Milwaukee Institute of Art and Design
2481,Columbia College
2483,Duke University
2483,Mount Holyoke College
2483,University of South Dakota
2486,Emerson College
2489,Oberlin College
2489,University of Connecticut
2489,University of Virginia
2489,Yale University
2492,University of Virginia
2493,Harvard University
2493,Swarthmore College
2495,Columbia University
2495,Yale University
2498,York University
2498,New York University
2498,York University
2503,University of Texas
2507,Wagner College
2509,Columbia College
2509,Columbia University
2509,Johns Hopkins University
2517,Brooklyn Law School
2519,Columbia University
2519,University of Pennsylvania
2520,York University
2520,New York University
2520,York University
2524,"University of California, Los Angeles"
2527,Lincoln University
2527,Columbia University
2527,Hampton University
2527,Howard University
2527,Union University
2527,Virginia Union University
2530,Washington University in St. Louis
2531,University of Illinois
2532,George Washington University
2532,Washburn University
2538,University of Illinois
2540,Union College
2541,Texas Christian University
2542,University of Bristol
2542,University of Leeds
2542,Boston University
2542,Emmanuel College
2543,University of Texas
2543,University of Texas at Austin
2546,St. John's University
2546,St. John's University
2547,University of Illinois
2548,York University
2548,Bar-Ilan University
2548,New York University
2548,Syracuse University
2548,University of Rochester
2548,York University
2550,National University
2550,York University
2550,National University
2550,National University
2550,New York University
2550,Oberlin College
2550,Syracuse University
2550,Yale University
2550,York University
2552,Oklahoma State University
2553,University of Cape Town
2554,York University
2554,Wellesley College
2554,York University
2556,University of Chicago
2557,University of Connecticut
2558,"University of California, Los Angeles"
2560,Yale University
2561,Queens College
2561,Skidmore College
2561,University of Washington
2561,Williams College
2562,York University
2562,New York University
2562,Pratt Institute
2562,University of Florida
2562,York University
2563,Friends University
2563,Harvard University
2563,Wellesley College
2564,Columbia University
2564,University of Pennsylvania
2567,Illinois Institute of Technology
2567,Rensselaer Polytechnic Institute
2569,Dartmouth College
2570,York University
2570,Columbia University
2570,New York University
2570,York University
2571,Harvard University
2571,Massachusetts Institute of Technology
2573,King's College
2573,King's College
2573,Yale University
2575,National University
2575,York University
2575,National University
2575,National University
2575,New York University
2575,York University
2578,Brown University
2578,Carleton College
2578,Harvard University
2579,Massachusetts Institute of Technology
2580,University of Sussex
2580,Columbia University
2580,Stanford University
2581,Columbia University
2581,Montclair State University
2586,Bowdoin College
2586,Harvard University
2587,University of Chicago
2589,York University
2589,Columbia University
2589,New York University
2589,York University
2594,Colgate University
2594,Syracuse University
2596,Amherst College
2596,Stanford University
2598,Cranbrook Academy of Art
2600,Princeton University
2604,King's College
2604,King's College
2605,York University
2605,Cornell University
2605,New York University
2605,York University
2607,York University
2607,New York University
2607,York University
2608,Bard College
2608,University of Iowa
2609,York University
2609,University of Rochester
2609,York University
2610,Tufts University
2610,University of Rochester
2611,Yale University
2612,Brown University
2616,Massachusetts Institute of Technology
2616,Temple University
2616,University of Chicago
2618,York University
2618,Columbia University
2618,New York University
2618,York University
2619,Columbia University
2620,University of Western Ontario
2620,Carnegie Mellon University
2620,University of Pittsburgh
2621,University of Iowa
2623,Cornell University
2624,George Washington University
2627,Brigham Young University
2627,Brigham Young University
2628,Bryn Mawr College
2634,"University of California, Los Angeles"
2634,University of Southern California
2635,Emory University
2641,York University
2641,New York University
2641,York University
2645,Fisher College
2645,St. John Fisher College
2652,York University
2652,New York University
2652,University of Washington
2652,York University
2655,Pace University
2655,Seton Hall University
2657,Boston University
2658,American University
2658,American University of Beirut
2658,American University
2661,York University
2661,New York University
2661,York University
2662,Ryukoku University
2662,Columbia University
2663,University of Georgia
2668,State University of New York at Buffalo
2672,Columbia College
2672,Brooklyn Law School
2673,Ouachita Baptist University
2675,Columbia University
2676,Case Western Reserve University
2677,George Washington University
2678,Northwestern University
2681,Clark University
2681,Stanford University
2682,University of Windsor
2684,Columbia University
2684,Sarah Lawrence College
2687,Georgetown University
2687,University of Pennsylvania
2688,Columbia University
2689,Hofstra University
2690,Smith College
2691,Thomas Jefferson University
2691,Villanova University
2692,Friends University
2692,Harvard University
2695,Harvard University
2697,Ohio State University
2698,University of Pennsylvania
2700,Gettysburg College
2701,Pennsylvania State University
2701,"University of California, Los Angeles"
2701,University of Pennsylvania
2701,University of Southern California
2704,St. Norbert College
2705,Wellesley College
2709,University of Southern California
2712,Northwestern University
2712,Stanford University
2713,Quinnipiac College
2713,University of Pennsylvania
2713,Williams College
2714,Harvard University
2715,Hofstra University
2715,New York Law School
2716,Columbia University
2716,Harvard University
2721,Yale University
2728,Columbia University
2728,University of Chicago
2728,Yale University
2730,Parsons School of Design
2730,Rhode Island School of Design
2730,Stanford University
2734,Drew University
2735,University of Pennsylvania
2739,Columbia University
2742,Smith College
2743,Augustana College
2743,Augustana College
2743,Duke University
2744,Marquette University
2746,York University
2746,New York University
2746,York University
2748,Harvard University
2749,University of London
2749,Yale University
2752,University of Mississippi
2753,Princeton University
2761,Amherst College
2761,Columbia University
2761,Macalester College
2761,Stanford University
2765,Georgetown University
2768,University of Oklahoma
2769,Peace College
2770,University of Chicago
2771,York University
2771,New York University
2771,"University of California, Berkeley"
2771,University of Texas
2771,York University
2773,University of the Pacific
2774,University of Miami
2776,Denison University
2777,Columbia University
2777,Cornell University
2777,Johns Hopkins University
2780,Boston College
2783,Pratt Institute
2785,"University of California, Irvine"
2785,University of Chicago
2789,Harvard University
2789,Yale University
2793,Harvard University
2796,Harvard University
2796,University of Arizona
2801,Berklee College of Music
2801,William Paterson University
2802,Cranbrook Academy of Art
2804,Kenyon College
2804,New York School of Interior Design
2804,Pratt Institute
2804,Yale University
2805,York University
2805,New York University
2805,York University
2807,York University
2807,New York University
2807,York University
2812,University of Chicago
2812,University of Utah
2815,Yale University
2819,Mount Sinai School of Medicine
2819,State University of New York Downstate Medical Center
2819,University of Pennsylvania
2821,Yale University
2826,University of Birmingham
2826,Hebrew University of Jerusalem
2826,University of Louisville
2826,Vanderbilt University
2829,Syracuse University
2830,Swarthmore College
2831,Bard College
2831,Southern Methodist University
2831,University of Texas
2833,Harvard University
2838,Columbia University
2839,Dartmouth College
2840,Cornell University
2841,Columbia University
2849,Georgetown University
2852,George Washington University
2852,Purdue University
2856,University of Mary
2856,University of Mississippi
2859,Academy of Fine Arts
2860,Syracuse University
2860,University of Oregon
2861,Massachusetts Institute of Technology
2861,University of Utah
2862,Wellesley College
2863,Roosevelt University
2865,University of Pennsylvania
2865,Williams College
2866,American University
2866,American University of Beirut
2866,American University
2869,George Washington University
2869,University of Mary
2869,University of Scranton
2872,York University
2872,New York University
2872,Western Washington University
2872,York University
2875,Duke University
2878,Columbia University
2878,Drury College
2878,Queens College
2881,Howard University
2882,Columbia University
2883,Academy of Fine Arts
2884,Yale University
2886,York University
2886,New York University
2886,York University
2887,York University
2887,Fordham University
2887,New York University
2887,York University
2888,Augustana College
2888,Augustana College
2892,Maryville College
2893,Sarah Lawrence College
2895,Royal Military Academy
2897,University of Miami
2901,Stanford University
2903,McGill University
2908,Dakota State University
2908,South Dakota State University
2910,Salem College
2912,York University
2912,Georgetown University
2912,New York University
2912,Smith College
2912,York University
2913,Harvard University
2916,Northwestern University
2917,International University
2917,Atlantic University
2917,Florida Atlantic University
2917,Florida State University
2917,University of Florida
2924,Clark University
2924,Princeton University
2924,University of Virginia
2925,Bennington College
2925,Florida State University
2925,Hampshire College
2925,Syracuse University
2927,Keele University
2928,Harvard University
2928,University of Arizona
2932,Columbia University
2932,New England Conservatory of Music
2934,University of Dayton
2935,Pace University
2937,Princeton University
2937,Vassar College
2939,City University
2939,City University
2939,City University
2939,Hofstra University
2939,New York Medical College
2939,Wellesley College
2939,Yale University
2940,Holy Cross College
2942,California Institute of Technology
2948,Columbia University
2949,University of Chicago
2951,York University
2951,Harvard University
2951,New York University
2951,York University
2952,Brigham Young University
2952,Brigham Young University
2952,University of Chicago
2957,University of Chicago
2957,Vassar College
2962,Dartmouth College
2964,Mercer University
2964,Oklahoma State University
2964,University of Miami
2965,University of London
2965,University of Washington
2968,Florida State University
2968,University of Miami
2970,Bennington College
2970,Johns Hopkins University
2970,Sarah Lawrence College
2970,University of Houston
2971,York University
2971,Columbia University
2971,New York University
2971,York University
2972,Columbia University
2973,University of Mary
2973,University of Pennsylvania
2974,University of Pennsylvania
2978,American University
2978,American University
2979,University of Mississippi
2980,Emory University
2980,Reinhardt College
2981,Florida State University
2982,Yale University
2983,Fairfield University
2986,Massachusetts Institute of Technology
2986,University of Mary
2990,American University
2990,American University in Cairo
2990,American University
2990,Stanford University
2991,Columbia University
2993,Georgetown University
2993,University of Notre Dame
2993,University of Texas
2998,George Washington University
3000,Columbia University
3000,Harvard University
3000,Vassar College
3002,University of Witwatersrand
3003,Drexel University
3004,University of Rochester
3011,Yale University
3014,University of Pittsburgh
3017,Goucher College
3017,Harvard University
3017,Smith College
3018,Lawrence University
3018,St. Lawrence University
3019,Massachusetts Institute of Technology
3019,Pennsylvania State University
3021,Temple University
3022,Colgate University
3025,Harvard University
3025,Yale University
3028,United States Naval Academy
3031,San Diego State University
3031,"University of California, Los Angeles"
3032,Central Michigan University
3032,University of Connecticut
3036,Williams College
3037,Purdue University
3043,University of Connecticut
3044,Hofstra University
3046,George Washington University
3046,Massachusetts Institute of Technology
3046,Princeton University
3051,Columbia University
3054,Illinois Institute of Technology
3056,Vassar College
3057,Swarthmore College
3058,Brown University
3062,Columbia University
3065,Columbia University
3076,York University
3076,Michigan State University
3076,New York University
3076,York University
3078,San Diego State University
3080,University of Arizona
3081,Brandeis University
3084,Princeton University
3084,University of Chicago
3085,"University of California, Los Angeles"
3088,Vassar College
3093,Cranbrook Academy of Art
3093,Illinois Institute of Technology
3093,Massachusetts Institute of Technology
3094,University of Kansas
3097,Fordham University
3097,Long Island University
3102,University of Dallas
3102,University of Washington
3104,College of Charleston
3104,University of Richmond
3104,Vanderbilt University
3107,Lee University
3107,Parsons School of Design
3107,Washington and Lee University
3109,Dillard University
3113,York University
3113,Northeastern University
3113,St. John's University
3113,New York University
3113,Northeastern University
3113,St. John's University
3113,University of Southern California
3113,York University
3114,King's College
3114,King's College
3116,York University
3116,New York University
3116,York University
3121,Stanford University
3124,Columbia University
3124,Johns Hopkins University
3126,City University
3126,City University
3126,City University
3126,Columbia University
3129,Harvard University
3130,Berklee College of Music
3130,Mills College
3131,Harvard University
3132,New York Medical College
3133,Ben-Gurion University of the Negev
3133,Drexel University
3133,Harvard University
3136,Pratt Institute
3140,Osaka University
3140,Massachusetts Institute of Technology
3140,"University of California, Berkeley"
3140,University of Chicago
3140,University of Pennsylvania
3141,Reed College
3141,Temple University
3147,Humboldt State University
3147,"University of California, Berkeley"
3148,Ohio State University
3153,Columbia College
3154,Boston University
3155,Texas Wesleyan University
3155,Wesleyan University
3156,Montana State University
3156,Stanford University
3156,University of Illinois
3157,York University
3157,New York University
3157,York University
3159,Columbia College
3159,University of Cincinnati
3160,Cornell University
3160,Florida State University
3160,Harvard University
3162,Yeshiva University
3163,Princeton University
3164,Academy of Arts
3164,Duke University
3164,University of Chicago
3165,Columbia University
3165,University of Chicago
3165,Wellesley College
3166,"University of California, Berkeley"
3167,York University
3167,New York University
3167,York University
3168,Harvard University
3168,Oberlin College
3168,Ohio State University
3170,York University
3170,New York University
3170,York University
3171,Princeton University
3172,Bard College
3172,Massachusetts Institute of Technology
3173,Fordham University
3175,Cornell University
3176,Columbia College
3176,Columbia University
3176,Pratt Institute
3178,York University
3178,Bard College
3178,New York University
3178,York University
3180,University of Pennsylvania
3181,New York Medical College
3182,Bucknell University
3183,York University
3183,New York University
3183,York University
3184,Georgetown University
3184,University of Mary
3185,Mills College
3186,York University
3186,Hastings College
3186,New York University
3186,University of Montana
3186,York University
3187,Northeastern University
3187,Northeastern University
3189,St. John's University
3189,St. John's University
3193,Pennsylvania State University
3195,University of Pennsylvania
3196,Columbia University
3200,Polytechnic University
3200,Polytechnic University
3200,Rensselaer Polytechnic Institute
3204,Lincoln University
3205,Brandeis University
3215,University of London
3215,Wagner College
3216,University of Oregon
3220,Yeshiva University
3221,York University
3221,Columbia University
3221,New York University
3221,York University
3223,Harvard University
3225,York University
3225,New York University
3225,York University
3226,York University
3226,New York University
3226,York University
3233,York University
3233,Columbia University
3233,Howard University
3233,New York University
3233,York University
3234,Columbia University
3235,Haverford College
3237,Long Island University
3237,Queens College
3240,Purdue University
3240,University of Utah
3241,Academy of Arts
3241,Massachusetts Institute of Technology
3242,Harvard University
3242,Rochester Institute of Technology
3246,Northeastern University
3246,Northeastern University
3248,Williams College
3249,Dartmouth College
3250,University of Virginia
3251,University of Tampa
3253,Mississippi State University
3256,Yale University
3257,Kent State University
3258,University of Utah
3263,University of Kansas
3264,Kansas City Art Institute
3264,Rhode Island School of Design
3264,University of Arizona
3264,"University of California, Riverside"
3264,University of New Mexico
3264,Washington University in St. Louis
3265,York University
3265,New York University
3265,York University
3266,Ohio State University
3267,Texas A&M University
3267,University of Illinois
3268,California Institute of Technology
3268,University of Oklahoma
3270,University of Oklahoma
3273,York University
3273,York University
3274,University of Pennsylvania
3276,Columbia University
3277,York University
3277,Columbia University
3277,New York University
3277,York University
3282,University of Houston
3288,University of Virginia
3290,Columbia University
3291,Yale University
3292,Bard College
3293,York University
3293,Harvard University
3293,New York University
3293,Smith College
3293,University of Pittsburgh
3293,York University
3295,St. John's University
3295,Molloy College
3295,St. John's University
3296,University of Southern California
3298,St. John's University
3298,Fordham University
3298,St. John's University
3300,University of Basel
3300,Goshen College
3300,University of Notre Dame
3305,University of South Carolina
3306,Kansas City Art Institute
3306,Medical University of South Carolina
3306,University of South Carolina
3310,Columbia University
3311,California Institute of Technology
3313,University of Southern California
3314,City University
3314,York University
3314,City University
3314,City University
3314,New York University
3314,York University
3319,Columbia University
3320,Columbia College
3320,York University
3320,Columbia University
3320,New York University
3320,York University
3322,Queens College
3323,Stanford University
3323,Stonehill College
3323,University of Notre Dame
3326,Columbia College
3328,Bard College
3328,Columbia University
3328,Cornell University
3328,Roosevelt University
3328,University of Chicago
3330,Academy of Fine Arts
3331,Principia College
3332,Columbia University
3333,San Francisco Art Institute
3334,Davidson College
3334,University of Virginia
3336,Columbia College
3336,Columbia University
3339,University of Pennsylvania
3343,University of Bucharest
3343,Harvard University
3343,Vanderbilt University
3346,Ohio University
3347,University of Iowa
3351,Columbia College
3351,Louisiana College
3353,University of Washington
3353,Yale University
3354,George Washington University
3356,Cornell University
3356,University of Montana
3357,Harvard University
3357,Yale University
3359,Columbia University
3359,University of Texas
3359,Wayne State University
3360,American University
3360,City University
3360,York University
3360,City University
3360,American University
3360,City University
3360,Cornell University
3360,Queens College
3360,Yale University
3360,York University
3361,Bryn Mawr College
3361,Lynchburg College
3361,Sweet Briar College
3363,Samford University
3364,Dartmouth College
3364,Yale University
3365,Tufts University
3365,University of Vermont
3366,American University
3366,American University of Beirut
3366,American University
3367,York University
3367,Mercer University
3367,New York University
3367,Tennessee State University
3367,York University
3368,York University
3368,New York University
3368,York University
3371,University of Pennsylvania
3375,University of Chicago
3376,Emerson College
3378,School of Management
3378,Harvard University
3378,Yale University
3379,Columbia University
3381,York University
3381,New York University
3381,York University
3383,Columbia University
3384,United States Naval Academy
3385,City University
3385,York University
3385,City University
3385,City University
3385,New York University
3385,York University
3386,University of Chicago
3387,George Washington University
3387,University of Louisville
3387,Washington University in St. Louis
3388,Xavier University
3388,Cornell University
3388,Emory University
3388,Mount Holyoke College
3388,University of Mary
3388,Xavier University
3390,Harvard University
3390,Mills College
3391,Northwestern University
3392,Lafayette College
3392,University of Pennsylvania
3396,Academy of Arts
3396,Columbia University
3396,Goucher College
3396,Johns Hopkins University
3396,University of Chicago
3398,University of Notre Dame
3400,Montana State University
3401,Bennington College
3401,Columbia University
3401,Emporia State University
3401,"Teachers College, Columbia University"
3401,Williams College
3403,Cornell University
3403,Oregon State University
3403,University of New Hampshire
3407,Columbia University
3410,Rollins College
3412,Columbia University
3413,Yeshiva University
3415,Mills College
3419,Yale University
3422,University of Toronto
3424,Columbia University
3425,Yale University
3428,Bennington College
3433,Mills College
3435,York University
3435,New York Law School
3435,New York University
3435,York University
3442,Columbia University
3442,University of Pittsburgh
3443,Fordham University
3444,Columbia University
3444,Stanford University
3445,Harvard University
3446,Drake University
3448,Oklahoma State University
3449,University of Technology
3449,Eindhoven University of Technology
3449,University of Amsterdam
3449,Massachusetts Institute of Technology
3449,University of Texas
3450,York University
3450,Columbia University
3450,New York University
3450,York University
3451,Yale University
3453,Massachusetts Institute of Technology
3458,Pacific Union College
3458,Union College
3459,University of the South
3460,Talladega College
3463,Yeshiva University
3464,Ohio State University
3466,Assumption College
3466,"University of California, Berkeley"
3467,Dartmouth College
3467,Harvard University
3467,Princeton University
3469,Mount Sinai School of Medicine
3478,Academy of Fine Arts
3478,Rhode Island School of Design
3479,Hope College
3480,City University
3480,York University
3480,City University
3480,City University
3480,York University
3481,Columbia University
3481,Mercer University
3484,Columbia University
3484,Wesleyan University
3490,Brown University
3491,Stanford University
3495,Cornell University
3496,University of Miami
3496,Yale University
3497,Columbia College
3500,City University
3500,York University
3500,City University
3500,City University
3500,Cornell University
3500,Mount Sinai School of Medicine
3500,New York University
3500,York University
3503,Columbia University
3504,University of Cincinnati
3505,Georgetown University
3506,Lafayette College
3506,University of Rochester
3508,Dartmouth College
3509,Academy of Arts
3509,Tohoku University
3510,Cornell University
3511,Fordham University
3514,Harvard University
3515,Stanford University
3517,College of the Holy Cross
3517,Queens College
3517,University of Chicago
3519,"University of California, Los Angeles"
3521,Pomona College
3521,"University of California, Los Angeles"
3522,Case Western Reserve University
3522,Medical College of Georgia
3522,"University of California, Irvine"
3522,University of Pittsburgh
3522,University of Southern California
3523,Academy of Arts
3523,University of Chicago
3524,Smith College
3527,Butler University
3532,Hamilton College
3543,Harvard University
3543,Johns Hopkins University
3543,University of Pennsylvania
3544,University of Liverpool
3544,Stevens Institute of Technology
3547,Cornell University
3550,York University
3550,York University
3551,Brooklyn Law School
3551,Rensselaer Polytechnic Institute
3553,York University
3553,Denison University
3553,New York University
3553,Northwestern University
3553,University of Pennsylvania
3553,University of Washington
3553,York University
3555,American University
3555,American University of Beirut
3555,American University
3556,Academy of Arts
3557,Fordham University
3559,Long Island University
3563,Johns Hopkins University
3564,University of Chicago
3566,City University
3566,City University
3566,City University
3566,Columbia University
3568,Princeton University
3571,Princeton University
3572,George Washington University
3573,Columbia University
3574,Columbia University
3576,York University
3576,Brooklyn Law School
3576,New York University
3576,York University
3577,Columbia University
3577,Harvard University
3577,University of Arizona
3577,Yale University
3581,American University
3581,American University
3581,University of Richmond
3582,Cairo University
3582,Union College
3582,University of Southern California
3587,York University
3587,New York University
3587,York University
3588,Boston College
3591,Bennington College
3591,University of Denver
3592,University of Chicago
3595,Eastern College
3595,Springfield College
3596,University of Pennsylvania
3597,Universidad Centroamericana
3597,St. Louis University
3598,Villanova University
3600,Duke University
3600,Harvard University
3606,University of Virginia
3607,Marquette University
3607,University of Cincinnati
3607,University of Rochester
3608,University of North Dakota
3609,Columbia University
3613,Principia College
3617,Texas A&M University
3618,University of Southern California
3619,Fordham University
3622,York University
3622,New York University
3622,York University
3625,University of Pennsylvania
3625,University of Washington
3626,University of Florida
3628,Adelphi University
3628,University of Delaware
3629,Columbia University
3630,Columbia College
3631,Cornell University
3631,University of Kansas
3632,Australian National University
3632,National University
3632,University of Otago
3632,National University
3632,National University
3634,Wesleyan University
3636,Yale University
3639,Yale University
3644,Yale University
3645,Yale University
3648,York University
3648,New York University
3648,York University
3649,University of Pittsburgh
3652,York University
3652,New York University
3652,University of Virginia
3652,York University
3657,Columbia University
3658,Hamilton College
3665,Columbia University
3665,University of Tulsa
3667,Southern Connecticut State University
3667,University of Akron
3668,Johns Hopkins University
3671,Wellesley College
3671,Yeshiva University
3672,George Washington University
3672,University of Chicago
3673,Medical University of South Carolina
3673,University of South Carolina
3674,Columbia University
3677,Williams College
3678,University of Iowa
3679,Johns Hopkins University
3680,Parsons School of Design
3683,Academy of Fine Arts
3688,Columbia University
3688,Lawrence University
3688,Mount Holyoke College
3688,Sarah Lawrence College
3688,Union College
3689,Harvard University
3689,Massachusetts Institute of Technology
3690,York University
3690,New York University
3690,York University
3691,University of Cincinnati
3693,Boston University
3693,University of Chicago
3694,Swarthmore College
3696,American University
3696,American University in Cairo
3696,American University
3696,Hamilton College
3699,University of Mary
3704,Columbia College
3705,University of Massachusetts at Amherst
3706,City University
3706,York University
3706,City University
3706,City University
3706,Lawrence University
3706,New York University
3706,York University
3708,York University
3708,New York University
3708,York University
3708,University of the Virgin Islands
3709,Yeshiva University
3714,Boston University
3714,Smith College
3715,York University
3715,New York University
3715,York University
3719,St. John's University
3719,New York Law School
3719,St. John's University
3721,Princeton University
3722,Florida State University
3723,North Carolina State University
3727,Boston University
3728,University of Illinois
3728,University of Pennsylvania
3730,University of Mary
3733,Pennsylvania State University
3737,University of Kansas
3740,Princeton University
3743,"University of California, San Diego"
3744,Amherst College
3748,Cleveland State University
3748,Cornell University
3748,Queens College
3748,Swarthmore College
3749,Gallaudet University
3749,New Mexico State University
3754,York University
3754,Columbia University
3754,New York University
3754,University of Virginia
3754,York University
3756,Columbia University
3757,City University
3757,City University
3757,City University
3757,Fordham University
3757,Harvard University
3759,University of Bridgeport
3764,York University
3764,Mount Sinai School of Medicine
3764,New York University
3764,York University
3765,Paul University
3765,Northwestern University
3766,Cornell University
3767,University of Pennsylvania
3777,Colgate University
3781,Stephens College
3784,York University
3784,Georgetown University
3784,New York University
3784,York University
3785,Alfred University
3787,Columbia University
3787,Harvard University
3793,Brown University
3795,Academy of Arts
3800,St. John's University
3800,St. John's University
3800,University of Bridgeport
3801,Lynchburg College
3801,University of Richmond
3802,Baylor University
3803,University of Pennsylvania
3809,Columbia University
3809,Fordham University
3809,Holy Cross College
3810,Pratt Institute
3811,University of Virginia
3813,University of South Carolina
3817,Wesleyan University
3818,Pratt Institute
3821,Cornell University
3821,University of Connecticut
3824,Simmons College
3828,York University
3828,Columbia University
3828,Cornell University
3828,New York University
3828,York University
3829,Northwestern University
3830,Albion College
3830,University of Wyoming
3833,Dartmouth College
3835,Columbia University
3835,Georgetown University
3838,Massachusetts Institute of Technology
3840,City University
3840,City University
3840,City University
3840,"University of California, Berkeley"
3841,Cornell University
3845,Columbia University
3845,University of Wyoming
3848,University of Oklahoma
3850,Yale University
3855,Dartmouth College
3856,Wichita State University
3857,University of British Columbia
3857,University of Manchester
3858,University of Georgia
3859,York University
3859,New York University
3859,York University
3860,Yale University
3861,Duke University
3862,Ohio State University
3863,University of Dubuque
3863,University of Iowa
3863,Yale University
3865,American University
3865,American University of Beirut
3865,American University
3869,Washington University in St. Louis
3872,Princeton University
3872,University of Delaware
3873,Colby College
3877,Academy of Arts
3877,Boston University
3877,Michigan State University
3877,University of Chicago
3877,University of Texas
3878,Montclair State University
3879,University of Oxford
3879,Columbia University
3879,University of Southern California
3880,University of Bologna
3880,University of Padua
3880,Johns Hopkins University
3881,Syracuse University
3882,York University
3882,University of Lagos
3882,Columbia University
3882,Harvard University
3882,New York University
3882,University of Kansas
3882,Yale University
3882,York University
3883,Columbia University
3884,City University
3884,City University
3884,City University
3885,Southern Methodist University
3888,Yale University
3890,Mount Sinai School of Medicine
3890,"University of California, Los Angeles"
3890,"University of California, San Francisco"
3891,Fudan University
3891,Syracuse University
3896,Purdue University
3897,Brooklyn Law School
3900,Wake Forest University
3902,Princeton University
3904,Massachusetts Institute of Technology
3911,Stamford University
3912,York University
3912,Cornell University
3912,New York University
3912,Pace University
3912,University of Georgia
3912,York University
3915,University of Miami
3916,Columbia University
3918,Columbia University
3919,University of Chicago
3919,Yale University
3920,City University
3920,City University
3920,St. John's University
3920,City University
3920,St. John's University
3921,McGill University
3922,University of Chicago
3924,University of Kentucky
3929,City University
3929,City University
3929,City University
3931,American University
3931,American University in Cairo
3931,Cairo University
3931,American University
